40	104	151	303.8	1
40	104	151	303.8	1
40	104	151	303.8	1
40	104	151	303.8	1
40	104	151	303.8	1
40.25	104.45	151	303.8	1
40.25	104.45	151	303.8	1
40.25	104.45	151	303.8	1
40.25	104.45	151	303.8	1
40.25	104.45	151	303.8	1
40.5	104.9	151	303.8	1
40.5	104.9	151	303.8	1
40.5	104.9	151	303.8	1
40.5	104.9	151	303.8	1
40.75	105.35	151	303.8	1
40.75	105.35	151	303.8	1
40.75	105.35	151	303.8	1
40.75	105.35	151	303.8	1
40.75	105.35	151	303.8	1
40.75	105.35	151	303.8	1
40.75	105.35	151	303.8	1
41	105.8	151	303.8	1
41	105.8	151	303.8	1
41.25	106.25	151	303.8	1
41.25	106.25	151	303.8	1
41.25	106.25	151	303.8	1
41.25	106.25	151	303.8	1
41.5	106.7	151	303.8	1
41.25	106.25	151	303.8	1
41.5	106.7	151	303.8	1
41.5	106.7	151	303.8	1
41.75	107.15	151	303.8	1
41.75	107.15	151	303.8	1
41.75	107.15	151	303.8	1
41.75	107.15	151	303.8	1
41.75	107.15	151	303.8	1
42	107.6	151	303.8	1
42	107.6	151	303.8	1
42	107.6	151	303.8	1
42	107.6	151	303.8	1
42.25	108.05	151	303.8	1
42.5	108.5	151	303.8	1
42.25	108.05	151	303.8	1
42.5	108.5	151	303.8	1
42.5	108.5	151	303.8	1
42.5	108.5	151	303.8	1
42.75	108.95	151	303.8	1
42.75	108.95	151	303.8	1
42.75	108.95	151	303.8	1
42.75	108.95	151	303.8	1
42.75	108.95	151	303.8	1
43	109.4	151	303.8	1
43	109.4	151	303.8	1
43	109.4	151	303.8	1
43.5	110.3	151	303.8	1
43	109.4	151	303.8	1
43.25	109.85	151	303.8	1
43.5	110.3	151	303.8	1
43.5	110.3	151	303.8	1
43.5	110.3	151	303.8	1
43.75	110.75	151	303.8	1
43.75	110.75	151	303.8	1
43.75	110.75	151	303.8	1
43.75	110.75	151	303.8	1
44	111.2	151	303.8	1
44	111.2	151	303.8	1
44.25	111.65	151	303.8	1
44	111.2	151	303.8	1
44.25	111.65	151	303.8	1
44.25	111.65	151	303.8	1
44.5	112.1	151	303.8	1
44.5	112.1	151	303.8	1
44.75	112.55	151	303.8	1
44.5	112.1	151	303.8	1
44.75	112.55	151	303.8	1
45	113	151	303.8	1
45.25	113.45	151	303.8	1
45.25	113.45	151	303.8	1
45.5	113.9	151	303.8	1
45.5	113.9	151	303.8	1
45.5	113.9	151	303.8	1
45.75	114.35	151	303.8	1
45.75	114.35	151	303.8	1
45.75	114.35	151	303.8	1
46	114.8	151	303.8	1
46.25	115.25	151	303.8	1
46.25	115.25	151	303.8	1
46.25	115.25	151	303.8	1
46.25	115.25	151	303.8	1
46.5	115.7	151	303.8	1
46.75	116.15	151	303.8	1
46.75	116.15	151	303.8	1
46.75	116.15	151	303.8	1
46.75	116.15	151	303.8	1
47	116.6	151	303.8	1
47	116.6	151	303.8	1
47	116.6	151	303.8	1
47.25	117.05	151	303.8	1
47.25	117.05	151	303.8	1
47.5	117.5	151	303.8	1
47.75	117.95	151	303.8	1
47.75	117.95	151	303.8	1
47.75	117.95	151	303.8	1
48	118.4	151	303.8	1
48	118.4	151	303.8	1
48.25	118.85	151	303.8	1
48.25	118.85	151	303.8	1
48.5	119.3	151	303.8	1
48.5	119.3	151	303.8	1
48.5	119.3	151	303.8	1
48.5	119.3	151	303.8	1
48.5	119.3	151	303.8	1
48.75	119.75	151	303.8	1
48.75	119.75	151	303.8	1
49	120.2	151	303.8	1
48.75	119.75	151	303.8	1
48.75	119.75	151	303.8	1
49	120.2	151	303.8	1
49	120.2	151	303.8	1
49	120.2	151	303.8	1
49.25	120.65	151	303.8	1
49.25	120.65	151	303.8	1
49.25	120.65	151	303.8	1
49.5	121.1	151	303.8	1
49.5	121.1	151	303.8	1
49.5	121.1	151	303.8	1
49.75	121.55	151	303.8	1
49.75	121.55	151	303.8	1
50	122	151	303.8	1
50	122	151	303.8	1
50	122	151	303.8	1
50.25	122.45	151	303.8	1
50	122	151	303.8	1
50	122	151	303.8	1
50	122	151	303.8	1
50.25	122.45	151	303.8	1
50.5	122.9	151	303.8	1
50.5	122.9	151	303.8	1
50.5	122.9	151	303.8	1
50.5	122.9	151	303.8	1
50.75	123.35	151	303.8	1
50.75	123.35	151	303.8	1
50.75	123.35	151	303.8	1
51	123.8	151	303.8	1
51	123.8	151	303.8	1
51	123.8	151	303.8	1
51.25	124.25	151	303.8	1
51.25	124.25	151	303.8	1
51.25	124.25	151	303.8	1
51.5	124.7	151	303.8	1
51.75	125.15	151	303.8	1
51.75	125.15	151	303.8	1
51.75	125.15	151	303.8	1
51.75	125.15	151	303.8	1
51.75	125.15	151	303.8	1
52	125.6	151	303.8	1
51.75	125.15	151	303.8	1
52	125.6	151	303.8	1
52	125.6	151	303.8	1
52	125.6	151	303.8	1
52	125.6	151	303.8	1
52.25	126.05	151	303.8	1
52.5	126.5	151	303.8	1
52.5	126.5	151	303.8	1
52.5	126.5	151	303.8	1
52.75	126.95	151	303.8	1
52.75	126.95	151	303.8	1
53	127.4	151	303.8	1
53	127.4	151	303.8	1
53.25	127.85	151	303.8	1
53.25	127.85	151	303.8	1
53.5	128.3	151	303.8	1
53.25	127.85	151	303.8	1
53.5	128.3	151	303.8	1
53.5	128.3	151	303.8	1
53.5	128.3	151	303.8	1
53.75	128.75	151	303.8	1
53.75	128.75	151	303.8	1
53.75	128.75	151	303.8	1
54	129.2	151	303.8	1
54.25	129.65	151	303.8	1
54.25	129.65	151	303.8	1
54.25	129.65	151	303.8	1
54.5	130.1	151	303.8	1
54.5	130.1	151	303.8	1
54.5	130.1	151	303.8	1
54.75	130.55	151	303.8	1
55	131	151	303.8	1
55	131	151	303.8	1
55.25	131.45	151	303.8	1
55.25	131.45	151	303.8	1
55.25	131.45	151	303.8	1
55.5	131.9	151	303.8	1
55.5	131.9	151	303.8	1
55.5	131.9	151	303.8	1
55.5	131.9	151	303.8	1
55.75	132.35	151	303.8	1
55.75	132.35	151	303.8	1
56	132.8	151	303.8	1
56.25	133.25	151	303.8	1
56.25	133.25	151	303.8	1
56.25	133.25	151	303.8	1
56.5	133.7	151	303.8	1
56.75	134.15	151	303.8	1
56.75	134.15	151	303.8	1
56.75	134.15	151	303.8	1
56.75	134.15	151	303.8	1
57	134.6	151	303.8	1
57.25	135.05	151	303.8	1
57.25	135.05	151	303.8	1
57.5	135.5	151	303.8	1
57.5	135.5	151	303.8	1
57.75	135.95	151	303.8	1
57.75	135.95	151	303.8	1
58	136.4	151	303.8	1
58.25	136.85	151	303.8	1
58.25	136.85	151	303.8	1
58.5	137.3	151	303.8	1
58.5	137.3	151	303.8	1
58.75	137.75	151	303.8	1
58.75	137.75	151	303.8	1
58.75	137.75	151	303.8	1
59	138.2	151	303.8	1
59.25	138.65	151	303.8	1
59.5	139.1	151	303.8	1
59.5	139.1	151	303.8	1
59.75	139.55	151	303.8	1
60	140	151	303.8	1
60	140	151	303.8	1
60	140	151	303.8	1
60.25	140.45	151	303.8	1
60.25	140.45	151	303.8	1
60.25	140.45	151	303.8	1
60.5	140.9	151	303.8	1
60.5	140.9	151	303.8	1
61	141.8	151	303.8	1
61	141.8	151	303.8	1
61.5	142.7	151	303.8	1
61.75	143.15	151	303.8	1
61.75	143.15	151	303.8	1
62	143.6	151	303.8	1
61.75	143.15	151	303.8	1
62.25	144.05	151	303.8	1
62.25	144.05	151	303.8	1
62.5	144.5	151	303.8	1
62.5	144.5	151	303.8	1
62.5	144.5	151	303.8	1
62.5	144.5	151	303.8	1
62.5	144.5	151	303.8	1
62.25	144.05	151	303.8	1
62.25	144.05	151	303.8	1
62.5	144.5	151	303.8	1
62.25	144.05	151	303.8	1
62.25	144.05	151	303.8	1
62.75	144.95	151	303.8	1
63	145.4	151	303.8	1
63.25	145.85	151	303.8	1
63.25	145.85	151	303.8	1
63.25	145.85	151	303.8	1
63.25	145.85	151	303.8	1
63.25	145.85	151	303.8	1
63	145.4	151	303.8	1
63.25	145.85	151	303.8	1
63	145.4	151	303.8	1
63.5	146.3	151	303.8	1
63.5	146.3	151	303.8	1
63.5	146.3	151	303.8	1
63.75	146.75	151	303.8	1
63.75	146.75	151	303.8	1
64	147.2	151	303.8	1
64.25	147.65	151	303.8	1
64.25	147.65	151	303.8	1
64.25	147.65	151	303.8	1
64.25	147.65	151	303.8	1
64.5	148.1	151	303.8	1
64.75	148.55	151	303.8	1
64.75	148.55	151	303.8	1
64.75	148.55	151	303.8	1
64.75	148.55	151	303.8	1
65	149	151	303.8	1
65.25	149.45	151	303.8	1
65	149	151	303.8	1
65.25	149.45	151	303.8	1
65.25	149.45	151	303.8	1
65.5	149.9	151	303.8	1
65.75	150.35	151	303.8	1
65.5	149.9	151	303.8	1
65.75	150.35	151	303.8	1
66	150.8	151	303.8	1
66.25	151.25	151	303.8	1
66.25	151.25	151	303.8	1
66.25	151.25	151	303.8	1
66.25	151.25	151	303.8	1
66.25	151.25	151	303.8	1
66	150.8	151	303.8	1
66.25	151.25	151	303.8	1
66.5	151.7	151	303.8	1
66.75	152.15	151	303.8	1
67	152.6	151	303.8	1
67.25	153.05	151	303.8	1
67.25	153.05	151	303.8	1
67.5	153.5	151	303.8	1
67.5	153.5	151	303.8	1
67.75	153.95	151	303.8	1
68	154.4	151	303.8	1
68	154.4	151	303.8	1
67.75	153.95	151	303.8	1
68	154.4	151	303.8	1
68	154.4	151	303.8	1
68.25	154.85	151	303.8	1
68.25	154.85	151	303.8	1
68.25	154.85	151	303.8	1
68	154.4	151	303.8	1
68.25	154.85	151	303.8	1
68.25	154.85	151	303.8	1
68.5	155.3	151	303.8	1
68.75	155.75	151	303.8	1
68.75	155.75	151	303.8	1
69	156.2	151	303.8	1
69.25	156.65	151	303.8	1
69.25	156.65	151	303.8	1
69.25	156.65	151	303.8	1
69	156.2	151	303.8	1
69.5	157.1	151	303.8	1
69.5	157.1	151	303.8	1
69.75	157.55	151	303.8	1
70	158	151	303.8	1
70	158	151	303.8	1
